Timestamp,Track,Artist,Album Cover
00:06:12,You Are My High,DeMoN,https://is1-ssl.mzstatic.com/image/thumb/Music/db/75/35/mzi.kuwurife.jpg/1400x1400cc.png
00:06:24,You Are My High,DeMoN,https://is1-ssl.mzstatic.com/image/thumb/Music/db/75/35/mzi.kuwurife.jpg/1400x1400cc.png
00:06:36,You Are My High,DeMoN,https://is1-ssl.mzstatic.com/image/thumb/Music/db/75/35/mzi.kuwurife.jpg/1400x1400cc.png
00:06:48,You Are My High,DeMoN,https://is1-ssl.mzstatic.com/image/thumb/Music/db/75/35/mzi.kuwurife.jpg/1400x1400cc.png
00:07:00,You Are My High,DeMoN,https://is1-ssl.mzstatic.com/image/thumb/Music/db/75/35/mzi.kuwurife.jpg/1400x1400cc.png
00:07:12,You Are My High,DeMoN,https://is1-ssl.mzstatic.com/image/thumb/Music/db/75/35/mzi.kuwurife.jpg/1400x1400cc.png
00:07:24,You Are My High,DeMoN,https://is1-ssl.mzstatic.com/image/thumb/Music/db/75/35/mzi.kuwurife.jpg/1400x1400cc.png
00:07:36,You Are My High,DeMoN,https://is1-ssl.mzstatic.com/image/thumb/Music/db/75/35/mzi.kuwurife.jpg/1400x1400cc.png
00:07:48,You Are My High,DeMoN,https://is1-ssl.mzstatic.com/image/thumb/Music/db/75/35/mzi.kuwurife.jpg/1400x1400cc.png
00:08:00,You Are My High,DeMoN,https://is1-ssl.mzstatic.com/image/thumb/Music/db/75/35/mzi.kuwurife.jpg/1400x1400cc.png
00:08:12,You Are My High,DeMoN,https://is1-ssl.mzstatic.com/image/thumb/Music/db/75/35/mzi.kuwurife.jpg/1400x1400cc.png
00:08:24,You Are My High,DeMoN,https://is1-ssl.mzstatic.com/image/thumb/Music/db/75/35/mzi.kuwurife.jpg/1400x1400cc.png
00:08:36,You Are My High,DeMoN,https://is1-ssl.mzstatic.com/image/thumb/Music/db/75/35/mzi.kuwurife.jpg/1400x1400cc.png
00:08:48,You Are My High,DeMoN,https://is1-ssl.mzstatic.com/image/thumb/Music/db/75/35/mzi.kuwurife.jpg/1400x1400cc.png
00:09:00,You Are My High,DeMoN,https://is1-ssl.mzstatic.com/image/thumb/Music/db/75/35/mzi.kuwurife.jpg/1400x1400cc.png
00:09:12,R U Sleeping (Todd Edwards Remix),Indo,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/00/e0/30/00e03099-c35b-2a5e-3895-b652dd485e4f/5055283404620.jpg/1400x1400cc.png
00:09:24,R U Sleeping (Todd Edwards Remix),Indo,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/00/e0/30/00e03099-c35b-2a5e-3895-b652dd485e4f/5055283404620.jpg/1400x1400cc.png
00:09:36,R U Sleeping (Todd Edwards Remix),Indo,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/00/e0/30/00e03099-c35b-2a5e-3895-b652dd485e4f/5055283404620.jpg/1400x1400cc.png
00:09:48,R U Sleeping (Todd Edwards Remix),Indo,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/00/e0/30/00e03099-c35b-2a5e-3895-b652dd485e4f/5055283404620.jpg/1400x1400cc.png
00:10:00,R U Sleeping (Todd Edwards Remix),Indo,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/00/e0/30/00e03099-c35b-2a5e-3895-b652dd485e4f/5055283404620.jpg/1400x1400cc.png
00:10:12,R U Sleeping (Todd Edwards Remix),Indo,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/00/e0/30/00e03099-c35b-2a5e-3895-b652dd485e4f/5055283404620.jpg/1400x1400cc.png
00:10:24,R U Sleeping (Todd Edwards Remix),Indo,https://is1-ssl.mzstatic.com/image/thumb/Music118/v4/00/e0/30/00e03099-c35b-2a5e-3895-b652dd485e4f/5055283404620.jpg/1400x1400cc.png
